Year,Quarter,Month,Day,Sum of Is_Close_Higher_Than_Open,Sum of Volume,Sum of Close
1980,Qtr 2,May,23,4,-1.1807645606527206,-2.3318109458288037
1980,Qtr 2,May,26,1,-0.29519114016318015,-0.09161945705720945
1980,Qtr 2,May,27,4,-1.1807645606527206,-2.3276174088389485
1980,Qtr 2,May,28,3,-1.1807645606527206,-2.325678796956322
1980,Qtr 2,May,29,3,-1.1807645606527206,-2.332146088501652
1980,Qtr 2,May,30,4,-1.1807645606527206,-2.3283142865176694
1980,Qtr 2,June,2,4,-1.1807645606527206,-2.326772919276419
1980,Qtr 2,June,3,4,-1.1807645606527206,-2.33058249702735
1980,Qtr 2,June,4,4,-1.1807645606527206,-2.328996773091931
1980,Qtr 2,June,5,4,-1.1807645606527206,-2.3255688906872454
1980,Qtr 2,June,6,4,-1.1807645606527206,-2.325536737219095
1980,Qtr 2,June,9,4,-1.1807645606527206,-2.323692414729873
1980,Qtr 2,June,10,4,-1.1807645606527206,-2.327506418839863
1980,Qtr 2,June,11,4,-1.1807645606527206,-2.3202756908825295
1980,Qtr 2,June,12,4,-1.1807645606527206,-2.3217448640166465
1980,Qtr 2,June,13,4,-1.1807645606527206,-2.319426722583246
1980,Qtr 2,June,16,3,-1.1807645606527206,-2.3169210539118366
1980,Qtr 2,June,17,4,-1.1807645606527206,-2.3221510491531685
1980,Qtr 2,June,18,3,-1.1807645606527206,-2.319474435444769
1980,Qtr 2,June,19,3,-1.1807645606527206,-2.326088265242141
1980,Qtr 2,June,20,3,-1.1807645606527206,-2.324772135736299
1980,Qtr 2,June,23,4,-1.1807645606527206,-2.3194267311279124
1980,Qtr 2,June,24,4,-1.1807645606527206,-2.3234926537491787
1980,Qtr 2,June,25,4,-1.1807645606527206,-2.3249164053239655
1980,Qtr 2,June,26,3,-1.1807645606527206,-2.320479867902102
1980,Qtr 2,June,27,4,-1.1807645606527206,-2.3164938316960235
1980,Qtr 2,June,30,3,-1.1807645606527206,-2.3136640537352955
1980,Qtr 3,July,1,3,-0.8855734204895405,-1.697293363806742
1980,Qtr 3,July,2,4,-1.1807645606527206,-2.3151821216691206
1980,Qtr 3,July,3,4,-1.1807645606527206,-2.3055167116862956
1980,Qtr 3,July,4,2,-0.5903822803263603,-0.7027379715663462
1980,Qtr 3,July,7,4,-1.1807645606527206,-2.319820653558661
1980,Qtr 3,July,8,3,-1.1807645606527206,-2.314318796222103
1980,Qtr 3,July,9,4,-1.1807645606527206,-2.3105868934823457
1980,Qtr 3,July,10,3,-1.1807645606527206,-2.3137062228839333
1980,Qtr 3,July,11,4,-1.1807645606527206,-2.3134310574429273
1980,Qtr 3,July,14,4,-1.1807645606527206,-2.311698817116495
1980,Qtr 3,July,15,3,-1.1807645606527206,-2.311726535791889
1980,Qtr 3,July,16,4,-1.1807645606527206,-2.3086482766060827
1980,Qtr 3,July,17,4,-1.1807645606527206,-2.3061736217440902
1980,Qtr 3,July,18,4,-1.1807645606527206,-2.302792419073099
1980,Qtr 3,July,21,4,-1.1807645606527206,-2.2976710972275702
1980,Qtr 3,July,22,4,-1.1807645606527206,-2.2977121758770487
1980,Qtr 3,July,23,4,-1.1807645606527206,-2.2959044633987924
1980,Qtr 3,July,24,4,-1.1807645606527206,-2.2996141980561626
1980,Qtr 3,July,25,3,-1.1807645606527206,-2.2995387275688834
1980,Qtr 3,July,28,3,-1.1807645606527206,-2.299871651846627
1980,Qtr 3,July,29,4,-1.1807645606527206,-2.2971595844314483
1980,Qtr 3,July,30,4,-1.1807645606527206,-2.2954106552621223
1980,Qtr 3,July,31,3,-1.1807645606527206,-2.2976267692745513
1980,Qtr 3,August,1,3,-1.1807645606527206,-2.301628320930005
1980,Qtr 3,August,4,3,-0.8855734204895405,-1.6995727026900087
1980,Qtr 3,August,5,3,-1.1807645606527206,-2.3068860281885493
1980,Qtr 3,August,6,4,-1.1807645606527206,-2.3082598402949497
1980,Qtr 3,August,7,4,-1.1807645606527206,-2.3041128932643082
1980,Qtr 3,August,8,4,-1.1807645606527206,-2.2980329019224093
1980,Qtr 3,August,11,4,-1.1807645606527206,-2.2939924763633104
1980,Qtr 3,August,12,3,-1.1807645606527206,-2.292932698496955
1980,Qtr 3,August,13,4,-1.1807645606527206,-2.2893040374085336
1980,Qtr 3,August,14,4,-1.1807645606527206,-2.287010268581416
1980,Qtr 3,August,15,3,-1.1807645606527206,-2.285401221702028
1980,Qtr 3,August,18,3,-1.1807645606527206,-2.2915434152180865
1980,Qtr 3,August,19,3,-1.1807645606527206,-2.2906268094491473
1980,Qtr 3,August,20,4,-1.1807645606527206,-2.283368281475636
1980,Qtr 3,August,21,4,-1.1807645606527206,-2.2819622737326024
1980,Qtr 3,August,22,3,-1.1807645606527206,-2.2775800529786117
1980,Qtr 3,August,25,3,-1.1807645606527206,-2.2745217217300286
1980,Qtr 3,August,26,3,-1.1807645606527206,-2.277010818520599
1980,Qtr 3,August,27,3,-1.1807645606527206,-2.2774036030681293
1980,Qtr 3,August,28,3,-1.1807645606527206,-2.2881732323923227
1980,Qtr 3,August,29,4,-1.1807645606527206,-2.2827368179887992
1980,Qtr 3,September,1,1,-0.29519114016318015,-0.08522537044193422
1980,Qtr 3,September,2,4,-1.1807645606527206,-2.2792779031317885
1980,Qtr 3,September,3,4,-1.1807645606527206,-2.2731102056734414
1980,Qtr 3,September,4,3,-1.1807645606527206,-2.2736839187572384
1980,Qtr 3,September,5,3,-1.1807645606527206,-2.271483394654848
1980,Qtr 3,September,8,4,-1.1807645606527206,-2.2716409867088423
1980,Qtr 3,September,9,4,-1.1807645606527206,-2.270557902876881
1980,Qtr 3,September,10,4,-1.1807645606527206,-2.264201558940215
1980,Qtr 3,September,11,4,-1.1807645606527206,-2.2590492268362983
1980,Qtr 3,September,12,3,-1.1807645606527206,-2.256522449843056
1980,Qtr 3,September,15,2,-0.8855734204895405,-2.1855156215511093
1980,Qtr 3,September,16,4,-1.1807645606527206,-2.254182094385815
1980,Qtr 3,September,17,4,-1.1807645606527206,-2.249693418187248
1980,Qtr 3,September,18,3,-1.1807645606527206,-2.252726191118393
1980,Qtr 3,September,19,3,-1.1807645606527206,-2.252792753402707
1980,Qtr 3,September,22,4,-1.1807645606527206,-2.2481742275730525
1980,Qtr 3,September,23,2,-0.8855734204895405,-2.1806041172036084
1980,Qtr 3,September,24,4,-1.1807645606527206,-2.2546781256892876
1980,Qtr 3,September,25,3,-1.1807645606527206,-2.2559676251324112
1980,Qtr 3,September,26,3,-1.1807645606527206,-2.263561249837318
1980,Qtr 3,September,29,3,-1.1807645606527206,-2.2628233157030575
1980,Qtr 3,September,30,4,-1.1807645606527206,-2.257193828684094
1980,Qtr 4,October,1,4,-1.1807645606527206,-2.2480898556519597
1980,Qtr 4,October,2,3,-1.1807645606527206,-2.2478069182266607
1980,Qtr 4,October,3,4,-1.1807645606527206,-2.2442658173295427
1980,Qtr 4,October,6,4,-1.1807645606527206,-2.2389981249071758
1980,Qtr 4,October,7,3,-1.1807645606527206,-2.2413218000661885
1980,Qtr 4,October,8,4,-1.1807645606527206,-2.244445607982591
1980,Qtr 4,October,9,4,-1.1807645606527206,-2.242965306474889
1980,Qtr 4,October,10,3,-0.8855734204895405,-2.1841418382968287
1980,Qtr 4,October,13,3,-0.8855734204895405,-1.6431224376462714
1980,Qtr 4,October,14,4,-1.1807645606527206,-2.236613414420311
1980,Qtr 4,October,15,4,-1.1807645606527206,-2.230820759453257
1980,Qtr 4,October,16,3,-1.1807645606527206,-2.2320259107228013
1980,Qtr 4,October,17,3,-1.1807645606527206,-2.231458874241471
1980,Qtr 4,October,20,4,-1.1807645606527206,-2.228620225252624
1980,Qtr 4,October,21,3,-1.1807645606527206,-2.2305544651513394
1980,Qtr 4,October,22,3,-1.1807645606527206,-2.233429688640851
1980,Qtr 4,October,23,3,-1.1807645606527206,-2.2405483460872118
1980,Qtr 4,October,24,4,-1.1807645606527206,-2.242228481482696
1980,Qtr 4,October,27,3,-1.1807645606527206,-2.24872240120426
1980,Qtr 4,October,28,4,-1.1807645606527206,-2.2466173212458833
1980,Qtr 4,October,29,3,-1.1807645606527206,-2.2460735840719783
1980,Qtr 4,October,30,3,-1.1807645606527206,-2.255968746037266
1980,Qtr 4,October,31,4,-1.1807645606527206,-2.2492406345468465
1980,Qtr 4,November,3,3,-0.8855734204895405,-2.190811098675837
1980,Qtr 4,November,4,1,-0.29519114016318015,-0.056392106809621444
1980,Qtr 4,November,5,3,-1.1807645606527206,-2.238276803157692
1980,Qtr 4,November,6,3,-1.1807645606527206,-2.2446864526064
1980,Qtr 4,November,7,4,-1.1807645606527206,-2.250174982150084
1980,Qtr 4,November,10,3,-1.1807645606527206,-2.2494448013572073
1980,Qtr 4,November,11,4,-1.1807645606527206,-2.250378065452375
1980,Qtr 4,November,12,4,-1.1807645606527206,-2.246228908682264
1980,Qtr 4,November,13,4,-1.1807645606527206,-2.2411819855787325
1980,Qtr 4,November,14,4,-1.1807645606527206,-2.237477831920063
1980,Qtr 4,November,17,4,-1.1807645606527206,-2.239493019991976
1980,Qtr 4,November,18,4,-1.1807645606527206,-2.2371904241917067
1980,Qtr 4,November,19,3,-1.1807645606527206,-2.233667157011792
1980,Qtr 4,November,20,4,-1.1807645606527206,-2.231705191557562
1980,Qtr 4,November,21,3,-1.1807645606527206,-2.2337215361556004
1980,Qtr 4,November,24,2,-0.8855734204895405,-2.176305143914826
1980,Qtr 4,November,25,4,-1.1807645606527206,-2.2298985983196156
1980,Qtr 4,November,26,4,-1.1807645606527206,-2.221288480586271
1980,Qtr 4,November,27,1,-0.29519114016318015,-0.053862019479507514
1980,Qtr 4,November,28,4,-1.1807645606527206,-2.22378084543426
1980,Qtr 4,December,1,3,-1.1807645606527206,-2.2249049620852173
1980,Qtr 4,December,2,4,-1.1807645606527206,-2.2283983045122686
1980,Qtr 4,December,3,3,-1.1807645606527206,-2.2288887701308577
1980,Qtr 4,December,4,3,-1.1807645606527206,-2.229084060808494
1980,Qtr 4,December,5,3,-1.1807645606527206,-2.2359386693136774
1980,Qtr 4,December,8,3,-1.1807645606527206,-2.2458138932435006
1980,Qtr 4,December,9,3,-1.1807645606527206,-2.248108718613052
1980,Qtr 4,December,10,3,-1.1807645606527206,-2.255139765043991
1980,Qtr 4,December,11,3,-1.1807645606527206,-2.26790681830089
1980,Qtr 4,December,12,4,-1.1807645606527206,-2.2636278239953884
1980,Qtr 4,December,15,3,-1.1807645606527206,-2.262545915221492
1980,Qtr 4,December,16,4,-1.1807645606527206,-2.263402602905435
1980,Qtr 4,December,17,4,-1.1807645606527206,-2.259540820128894
1980,Qtr 4,December,18,4,-1.1807645606527206,-2.255381684964111
1980,Qtr 4,December,19,4,-1.1807645606527206,-2.254166573942804
1980,Qtr 4,December,22,4,-1.1807645606527206,-2.2516841775022143
1980,Qtr 4,December,23,4,-1.1807645606527206,-2.253096832995595
1980,Qtr 4,December,24,3,-1.1807645606527206,-2.2512780347561145
1980,Qtr 4,December,25,1,-0.29519114016318015,-0.06943104557635171
1980,Qtr 4,December,26,3,-1.1807645606527206,-2.2484194628236804
1980,Qtr 4,December,29,3,-1.1807645606527206,-2.251417859341813
1980,Qtr 4,December,30,4,-1.1807645606527206,-2.250785349299814
1980,Qtr 4,December,31,3,-0.8855734204895405,-2.1836979509856356
1981,Qtr 1,January,1,0,,
1981,Qtr 1,January,2,3,-0.8855734204895405,-2.1806862404348704
1981,Qtr 1,January,5,4,-1.1807645606527206,-2.2340188848818423
1981,Qtr 1,January,6,4,-1.1807645606527206,-2.2340766471586395
1981,Qtr 1,January,7,3,-1.1807645606527206,-2.2359753200505206
1981,Qtr 1,January,8,3,-1.1807645606527206,-2.2369418396538463
1981,Qtr 1,January,9,4,-1.1807645606527206,-2.23214798315402
1981,Qtr 1,January,12,3,-1.1807645606527206,-2.232473133782925
1981,Qtr 1,January,13,3,-1.1807645606527206,-2.2336571767306355
1981,Qtr 1,January,14,4,-1.1807645606527206,-2.2334984875192996
1981,Qtr 1,January,15,3,-0.8855734204895405,-2.186204745777476
1981,Qtr 1,January,16,4,-1.1807645606527206,-2.229074090847519
1981,Qtr 1,January,19,3,-1.1807645606527206,-2.225784962947796
1981,Qtr 1,January,20,3,-1.1807645606527206,-2.2301582840434877
1981,Qtr 1,January,21,4,-1.1807645606527206,-2.2278068156374484
1981,Qtr 1,January,22,3,-1.1807645606527206,-2.231721873631305
1981,Qtr 1,January,23,3,-1.1807645606527206,-2.2361584075021375
1981,Qtr 1,January,26,3,-1.1807645606527206,-2.2415903938820563
1981,Qtr 1,January,27,4,-1.1807645606527206,-2.234789077461582
1981,Qtr 1,January,28,3,-1.1807645606527206,-2.2357289401475233
1981,Qtr 1,January,29,4,-1.1807645606527206,-2.2414694068453915
1981,Qtr 1,January,30,4,-1.1807645606527206,-2.2378540596786327
1981,Qtr 1,February,2,3,-1.1807645606527206,-2.2366322383200727
1981,Qtr 1,February,3,4,-1.1807645606527206,-2.238530945057709
1981,Qtr 1,February,4,4,-1.1807645606527206,-2.236444702870305
1981,Qtr 1,February,5,4,-1.1807645606527206,-2.234676975102308
1981,Qtr 1,February,6,4,-1.1807645606527206,-2.2335173556959673
1981,Qtr 1,February,9,3,-1.1807645606527206,-2.2369241265606985
1981,Qtr 1,February,10,4,-1.1807645606527206,-2.2343429720881924
1981,Qtr 1,February,11,2,-0.8855734204895405,-2.193013861258848
1981,Qtr 1,February,12,4,-1.1807645606527206,-2.2384776598531206
1981,Qtr 1,February,13,3,-1.1807645606527206,-2.2456052239488713
1981,Qtr 1,February,16,1,-0.29519114016318015,-0.05459995705382887
1981,Qtr 1,February,17,3,-1.1807645606527206,-2.2549355677169647
1981,Qtr 1,February,18,3,-1.1807645606527206,-2.2534208626086745
1981,Qtr 1,February,19,3,-1.1807645606527206,-2.2625148302805025
1981,Qtr 1,February,20,3,-1.1807645606527206,-2.2659582162608056
1981,Qtr 1,February,23,4,-1.1807645606527206,-2.264167192514474
1981,Qtr 1,February,24,4,-1.1807645606527206,-2.26179352218029
1981,Qtr 1,February,25,3,-1.1807645606527206,-2.2608724530993842
1981,Qtr 1,February,26,4,-1.1807645606527206,-2.258303483320959
1981,Qtr 1,February,27,4,-1.1807645606527206,-2.2539879330467305
1981,Qtr 1,March,2,4,-1.1807645606527206,-2.2522945192398858
1981,Qtr 1,March,3,3,-1.1807645606527206,-2.256589024001126
1981,Qtr 1,March,4,4,-1.1807645606527206,-2.255894349181754
1981,Qtr 1,March,5,4,-1.1807645606527206,-2.2602144577580052
1981,Qtr 1,March,6,4,-1.1807645606527206,-2.2606394296194416
1981,Qtr 1,March,9,4,-1.1807645606527206,-2.2610666670381026
1981,Qtr 1,March,10,3,-1.1807645606527206,-2.262835498621623
1981,Qtr 1,March,11,4,-1.1807645606527206,-2.2646132351899873
1981,Qtr 1,March,12,4,-1.1807645606527206,-2.26476526488819
1981,Qtr 1,March,13,4,-1.1807645606527206,-2.265912708034146
1981,Qtr 1,March,16,4,-1.1807645606527206,-2.2446087438604407
1981,Qtr 1,March,17,4,-1.1807645606527206,-2.2450870296676158
1981,Qtr 1,March,18,4,-1.1807645606527206,-2.2375754909081538
1981,Qtr 1,March,19,3,-1.1807645606527206,-2.2356690680039795
1981,Qtr 1,March,20,4,-1.1807645606527206,-2.2288843489873735
1981,Qtr 1,March,23,4,-1.1807645606527206,-2.2187983341333872
1981,Qtr 1,March,24,4,-1.1807645606527206,-2.215489198398263
1981,Qtr 1,March,25,4,-1.1807645606527206,-2.211081497338528
1981,Qtr 1,March,26,4,-1.1807645606527206,-2.2130223391571073
1981,Qtr 1,March,27,3,-1.1807645606527206,-2.215421506886367
1981,Qtr 1,March,30,3,-1.1807645606527206,-2.217180382269155
1981,Qtr 1,March,31,4,-1.1807645606527206,-2.211069258380268
1981,Qtr 2,April,1,4,-1.1807645606527206,-2.2007113479182094
1981,Qtr 2,April,2,4,-1.1807645606527206,-2.1966753722437447
1981,Qtr 2,April,3,4,-1.1807645606527206,-2.1967464301322055
1981,Qtr 2,April,6,3,-1.1807645606527206,-2.1969150638924573
1981,Qtr 2,April,7,4,-1.1807645606527206,-2.1964246270150185
1981,Qtr 2,April,8,4,-1.1807645606527206,-2.189484568074309
1981,Qtr 2,April,9,4,-1.1807645606527206,-2.1900882620616335
1981,Qtr 2,April,10,4,-1.1807645606527206,-2.1857149087847314
1981,Qtr 2,April,13,3,-1.1807645606527206,-2.18710758895683
1981,Qtr 2,April,14,3,-1.1807645606527206,-2.1928469449590544
1981,Qtr 2,April,15,4,-1.1807645606527206,-2.1967408371487775
1981,Qtr 2,April,16,4,-1.1807645606527206,-2.1991300213787603
1981,Qtr 2,April,17,1,-0.29519114016318015,-0.02427418358318877
1981,Qtr 2,April,20,4,-1.1807645606527206,-2.191315574755384
1981,Qtr 2,April,21,3,-1.1807645606527206,-2.191157999679752
1981,Qtr 2,April,22,4,-1.1807645606527206,-2.1873084286738966
1981,Qtr 2,April,23,4,-1.1807645606527206,-2.188304936060871
1981,Qtr 2,April,24,4,-1.1807645606527206,-2.185962365759555
1981,Qtr 2,April,27,3,-1.1807645606527206,-2.1806092159105717
1981,Qtr 2,April,28,3,-1.1807645606527206,-2.178862533766531
1981,Qtr 2,April,29,2,-0.8855734204895405,-2.178571143131461
1981,Qtr 2,April,30,3,-1.1807645606527206,-2.177301214951514
1981,Qtr 2,May,1,3,-1.1807645606527206,-2.1891616441632364
1981,Qtr 2,May,4,2,-0.8855734204895405,-2.185790820837872
1981,Qtr 2,May,5,2,-0.8855734204895405,-2.1881100951608534
1981,Qtr 2,May,6,4,-1.1807645606527206,-2.2078456155820616
1981,Qtr 2,May,7,4,-1.1807645606527206,-2.207370660419211
1981,Qtr 2,May,8,4,-1.1807645606527206,-2.199687120191296
1981,Qtr 2,May,11,3,-1.1807645606527206,-2.1967719458372814
1981,Qtr 2,May,12,4,-1.1807645606527206,-2.2031981791515554
1981,Qtr 2,May,13,4,-1.1807645606527206,-2.21092831455426
1981,Qtr 2,May,14,4,-1.1807645606527206,-2.1994229880228495
1981,Qtr 2,May,15,4,-1.1807645606527206,-2.194949828605294
1981,Qtr 2,May,18,3,-0.8855734204895405,-1.6082268654704817
1981,Qtr 2,May,19,3,-1.1807645606527206,-2.2218777361960473
1981,Qtr 2,May,20,4,-1.1807645606527206,-2.2087267033927693
1981,Qtr 2,May,21,4,-1.1807645606527206,-2.193827914924655
1981,Qtr 2,May,22,4,-1.1807645606527206,-2.1873883420547195
1981,Qtr 2,May,25,1,-0.29519114016318015,-0.010739186436380855
1981,Qtr 2,May,26,3,-1.1807645606527206,-2.1812705486654265
1981,Qtr 2,May,27,4,-1.1807645606527206,-2.1840503516474676
1981,Qtr 2,May,28,3,-1.1807645606527206,-2.187180844600034
1981,Qtr 2,May,29,4,-1.1807645606527206,-2.1840781263625555
1981,Qtr 2,June,1,3,-1.1807645606527206,-2.1796537229216244
1981,Qtr 2,June,2,3,-1.1807645606527206,-2.192601660659823
1981,Qtr 2,June,3,4,-1.1807645606527206,-2.194068715715435
1981,Qtr 2,June,4,3,-1.1807645606527206,-2.20242028050352
1981,Qtr 2,June,5,4,-1.1807645606527206,-2.1996959810102026
1981,Qtr 2,June,8,3,-1.1807645606527206,-2.210730785285034
1981,Qtr 2,June,9,3,-1.1807645606527206,-2.2080852969105926
1981,Qtr 2,June,10,4,-1.1807645606527206,-2.1942495983102495
1981,Qtr 2,June,11,4,-1.1807645606527206,-2.1816756296535167
1981,Qtr 2,June,12,4,-1.1807645606527206,-2.173679159001078
1981,Qtr 2,June,15,3,-1.1807645606527206,-2.1665216140018
1981,Qtr 2,June,16,3,-1.1807645606527206,-2.1705031797938514
1981,Qtr 2,June,17,4,-1.1807645606527206,-2.1691027801261233
1981,Qtr 2,June,18,3,-1.1807645606527206,-2.1690173211459314
1981,Qtr 2,June,19,4,-1.1807645606527206,-2.1676734714111197
1981,Qtr 2,June,22,3,-1.1807645606527206,-2.174416001193573
1981,Qtr 2,June,23,4,-1.1807645606527206,-2.1678066076315643
1981,Qtr 2,June,24,3,-1.1807645606527206,-2.1687498872962503
1981,Qtr 2,June,25,4,-1.1807645606527206,-2.1693236104782887
1981,Qtr 2,June,26,4,-1.1807645606527206,-2.1644930711713783
1981,Qtr 2,June,29,3,-1.1807645606527206,-2.1516017394057902
1981,Qtr 2,June,30,4,-1.1807645606527206,-2.1506729065523484
1981,Qtr 3,July,1,3,-0.8855734204895405,-1.5609149333374075
1981,Qtr 3,July,2,3,-1.1807645606527206,-2.151430816118861
1981,Qtr 3,July,3,1,-0.5903822803263603,-0.5612904650029695
1981,Qtr 3,July,6,3,-1.1807645606527206,-2.153896584860857
1981,Qtr 3,July,7,4,-1.1807645606527206,-2.1617476481533804
1981,Qtr 3,July,8,4,-1.1807645606527206,-2.1513054555447093
1981,Qtr 3,July,9,4,-1.1807645606527206,-2.1525604783691876
1981,Qtr 3,July,10,4,-1.1807645606527206,-2.150064793197055
1981,Qtr 3,July,13,4,-1.1807645606527206,-2.1478265634799323
1981,Qtr 3,July,14,4,-1.1807645606527206,-2.1524084809631656
1981,Qtr 3,July,15,4,-1.1807645606527206,-2.152182081597026
1981,Qtr 3,July,16,4,-1.1807645606527206,-2.1461264831688625
1981,Qtr 3,July,17,3,-1.1807645606527206,-2.1470475098593464
1981,Qtr 3,July,20,3,-1.1807645606527206,-2.1557209049521924
1981,Qtr 3,July,21,3,-1.1807645606527206,-2.1667302374659463
1981,Qtr 3,July,22,3,-1.1807645606527206,-2.1670143145499785
1981,Qtr 3,July,23,4,-1.1807645606527206,-2.1708494267598626
1981,Qtr 3,July,24,3,-1.1807645606527206,-2.1677933002571135
1981,Qtr 3,July,27,3,-1.1807645606527206,-2.1590034274919914
1981,Qtr 3,July,28,3,-1.1807645606527206,-2.16780776415769
1981,Qtr 3,July,29,3,-1.1807645606527206,-2.1680784880367887
1981,Qtr 3,July,30,3,-1.1807645606527206,-2.1698051778811847
1981,Qtr 3,July,31,4,-1.1807645606527206,-2.167606919446988
1981,Qtr 3,August,3,3,-0.8855734204895405,-1.5697592156520335
1981,Qtr 3,August,4,3,-1.1807645606527206,-2.170833862372854
1981,Qtr 3,August,5,4,-1.1807645606527206,-2.1576717827587135
1981,Qtr 3,August,6,4,-1.1807645606527206,-2.1528490256453074
1981,Qtr 3,August,7,3,-1.1807645606527206,-2.1477355335992807
1981,Qtr 3,August,10,3,-1.1807645606527206,-2.146814464518375
1981,Qtr 3,August,11,4,-1.1807645606527206,-2.1429827065893594
1981,Qtr 3,August,12,4,-1.1807645606527206,-2.1462562955141333
1981,Qtr 3,August,13,4,-1.1807645606527206,-2.1428440080131224
1981,Qtr 3,August,14,3,-1.1807645606527206,-2.1435886052115474
1981,Qtr 3,August,17,3,-1.1807645606527206,-2.141530101785052
1981,Qtr 3,August,18,3,-1.1807645606527206,-2.152672604475976
1981,Qtr 3,August,19,3,-1.1807645606527206,-2.152212045411221
1981,Qtr 3,August,20,3,-1.1807645606527206,-2.151127876184706
1981,Qtr 3,August,21,3,-1.1807645606527206,-2.1514807572517913
1981,Qtr 3,August,24,3,-1.1807645606527206,-2.167932041112803
1981,Qtr 3,August,25,4,-1.1807645606527206,-2.1809920187343392
1981,Qtr 3,August,26,3,-1.1807645606527206,-2.1788447816120518
1981,Qtr 3,August,27,3,-1.1807645606527206,-2.187751189864659
1981,Qtr 3,August,28,4,-1.1807645606527206,-2.192411962632706
1981,Qtr 3,August,31,3,-1.1807645606527206,-2.1848937744583514
1981,Qtr 3,September,1,4,-1.1807645606527206,-2.1912190181402105
1981,Qtr 3,September,2,3,-1.1807645606527206,-2.196840756700456
1981,Qtr 3,September,3,3,-1.1807645606527206,-2.2058148581295045
1981,Qtr 3,September,4,4,-1.1807645606527206,-2.2084148924304956
1981,Qtr 3,September,7,1,-0.29519114016318015,-0.005923112694592802
1981,Qtr 3,September,8,3,-1.1807645606527206,-2.225722816702361
1981,Qtr 3,September,9,3,-1.1807645606527206,-2.2242380518826916
1981,Qtr 3,September,10,4,-1.1807645606527206,-2.2257516630517618
1981,Qtr 3,September,11,4,-1.1807645606527206,-2.2263275978597545
1981,Qtr 3,September,14,3,-1.1807645606527206,-2.2287600923397144
1981,Qtr 3,September,15,2,-0.8855734204895405,-2.2215796773922074
1981,Qtr 3,September,16,3,-1.1807645606527206,-2.2432804397587605
1981,Qtr 3,September,17,3,-1.1807645606527206,-2.2450925783741367
1981,Qtr 3,September,18,3,-1.1807645606527206,-2.247408542471218
1981,Qtr 3,September,21,4,-1.1807645606527206,-2.24961347073873
1981,Qtr 3,September,22,4,-1.1807645606527206,-2.2510616491839777
1981,Qtr 3,September,23,2,-0.8855734204895405,-2.237499376703153
1981,Qtr 3,September,24,3,-1.1807645606527206,-2.2734198408529718
1981,Qtr 3,September,25,3,-1.1807645606527206,-2.2851581825415974
1981,Qtr 3,September,28,4,-1.1807645606527206,-2.3148525552232764
1981,Qtr 3,September,29,4,-1.1807645606527206,-2.2740290158553047
1981,Qtr 3,September,30,3,-1.1807645606527206,-2.2640939183393316
1981,Qtr 4,October,1,4,-1.1807645606527206,-2.2712447988318396
1981,Qtr 4,October,2,4,-1.1807645606527206,-2.2642115696270664
1981,Qtr 4,October,5,3,-1.1807645606527206,-2.2493704535502985
1981,Qtr 4,October,6,3,-1.1807645606527206,-2.2496667780262873
1981,Qtr 4,October,7,4,-1.1807645606527206,-2.2432837958151444
1981,Qtr 4,October,8,4,-1.1807645606527206,-2.242738935849899
1981,Qtr 4,October,9,3,-1.1807645606527206,-2.2446664247964545
1981,Qtr 4,October,12,3,-0.8855734204895405,-1.6036427449059603
1981,Qtr 4,October,13,3,-1.1807645606527206,-2.2399336087290855
1981,Qtr 4,October,14,3,-1.1807645606527206,-2.255487126034737
1981,Qtr 4,October,15,4,-1.1807645606527206,-2.269167429004191
1981,Qtr 4,October,16,4,-1.1807645606527206,-2.2823317929294333
1981,Qtr 4,October,19,3,-1.1807645606527206,-2.301352004178448
1981,Qtr 4,October,20,4,-1.1807645606527206,-2.2960864874278553
1981,Qtr 4,October,21,3,-1.1807645606527206,-2.282895488668197
1981,Qtr 4,October,22,4,-1.1807645606527206,-2.2875018618740115
1981,Qtr 4,October,23,3,-1.1807645606527206,-2.2842548977963815
1981,Qtr 4,October,26,3,-1.1807645606527206,-2.2857785280859995
1981,Qtr 4,October,27,4,-1.1807645606527206,-2.281558323747609
1981,Qtr 4,October,28,3,-1.1807645606527206,-2.2779385082752475
1981,Qtr 4,October,29,3,-1.1807645606527206,-2.2692651082997344
1981,Qtr 4,October,30,4,-1.1807645606527206,-2.2633326762420105
1981,Qtr 4,November,2,4,-1.1807645606527206,-2.2470545403883064
1981,Qtr 4,November,3,3,-0.8855734204895405,-2.2302719251259644
1981,Qtr 4,November,4,3,-1.1807645606527206,-2.2400978417642765
1981,Qtr 4,November,5,4,-1.1807645606527206,-2.2435711883406535
1981,Qtr 4,November,6,4,-1.1807645606527206,-2.2444800524200255
1981,Qtr 4,November,9,4,-1.1807645606527206,-2.245082584776618
1981,Qtr 4,November,10,4,-1.1807645606527206,-2.2431850175867445
1981,Qtr 4,November,11,4,-1.1807645606527206,-2.245073712194923
1981,Qtr 4,November,12,4,-1.1807645606527206,-2.242169630482254
1981,Qtr 4,November,13,3,-1.1807645606527206,-2.2404296517953455
1981,Qtr 4,November,16,3,-1.1807645606527206,-2.2359331509018823
1981,Qtr 4,November,17,4,-1.1807645606527206,-2.2369518282577294
1981,Qtr 4,November,18,3,-1.1807645606527206,-2.2356612671675666
1981,Qtr 4,November,19,4,-1.1807645606527206,-2.23374595281685
1981,Qtr 4,November,20,4,-1.1807645606527206,-2.23139223927201
1981,Qtr 4,November,23,2,-0.8855734204895405,-2.231195192072583
