Year,Quarter,Month,Day,Sum of Close_Pct_Change,Sum of Low,Sum of Volume,Sum of Quarter
1977,Qtr 4,November,28,-0.00840466573203591,-1.96126276853598,-0.8855734204895405,12
1977,Qtr 4,November,29,0.02601413138804165,-1.9371261841751688,-0.8855734204895405,12
1977,Qtr 4,November,30,0.007425981804201731,-1.933967974313817,-0.8855734204895405,12
1977,Qtr 4,December,1,0.014749317804299333,-1.9285215656756534,-0.8855734204895405,12
1977,Qtr 4,December,2,0.0071359047721657465,-1.9267871966630992,-0.8855734204895405,12
1977,Qtr 4,December,5,-0.0037297928129435,-1.927041819652925,-0.8855734204895405,12
1977,Qtr 4,December,6,-0.028256177747328803,-1.9290799301601629,-0.8855734204895405,12
1977,Qtr 4,December,7,-0.005755005387806822,-1.931131393333548,-0.8855734204895405,12
1977,Qtr 4,December,8,-0.010686343143729182,-1.9389040778360713,-0.8855734204895405,12
1977,Qtr 4,December,9,0.01745205135475647,-1.9353728601525733,-0.8855734204895405,12
1977,Qtr 4,December,12,0.0032908054028260025,-1.9353248412107262,-0.8855734204895405,12
1977,Qtr 4,December,13,-0.0058407247057084,-1.9391854672450268,-0.8855734204895405,12
1977,Qtr 4,December,14,-0.003612953162963062,-1.942352646261732,-0.8855734204895405,12
1977,Qtr 4,December,15,0.0014511019231838729,-1.9392212019261006,-0.8855734204895405,12
1977,Qtr 4,December,16,-0.0022948651283207777,-1.9406182881934366,-0.8855734204895405,12
1977,Qtr 4,December,19,-0.014373112584708414,-1.9411387026778149,-0.8855734204895405,12
1977,Qtr 4,December,20,0.01336888660805402,-1.9287069186527046,-0.8855734204895405,12
1977,Qtr 4,December,21,0.00915093386601551,-1.9293367837686732,-0.8855734204895405,12
1977,Qtr 4,December,22,0.010506768676274203,-1.9293401168539468,-0.8855734204895405,12
1977,Qtr 4,December,23,0.013814213705888312,-1.6259462284414554,-0.5903822803263603,12
1977,Qtr 4,December,26,-0.0035984686775391017,-0.3047708671722984,-0.29519114016318015,4
1977,Qtr 4,December,27,0.001204199818537588,-1.9300760987344998,-0.8855734204895405,12
1977,Qtr 4,December,28,-0.00254275644357993,-1.9324257633739461,-0.8855734204895405,12
1977,Qtr 4,December,29,0.005948556185038756,-1.9322414958887153,-0.8855734204895405,12
1977,Qtr 4,December,30,0.007368181386377737,-1.9320885001720474,-0.8855734204895405,12
1978,Qtr 1,January,2,0,,,1
1978,Qtr 1,January,3,-0.022947426842723995,-1.6264588247045026,-0.5903822803263603,3
1978,Qtr 1,January,4,-0.00592987575594206,-1.93272389493076,-0.8855734204895405,3
1978,Qtr 1,January,5,0.0033468330215087327,-1.9250405720905333,-0.8855734204895405,3
1978,Qtr 1,January,6,-0.020146833042124945,-1.9221962128689811,-0.8855734204895405,3
1978,Qtr 1,January,9,-0.02196033475093284,-1.920812542476473,-0.8855734204895405,3
1978,Qtr 1,January,10,-0.011799553348445624,-1.6293735702532566,-0.5903822803263603,3
1978,Qtr 1,January,11,-0.007434744746501631,-1.9201670530905384,-0.8855734204895405,3
1978,Qtr 1,January,12,0.0039180418325893696,-1.921278225726222,-0.8855734204895405,3
1978,Qtr 1,January,13,0.008706056526161299,-1.917379613843758,-0.8855734204895405,3
1978,Qtr 1,January,16,-0.007543585747702641,-1.6298347896970857,-0.5903822803263603,3
1978,Qtr 1,January,17,0.01329349734817109,-1.9163510829836126,-0.8855734204895405,3
1978,Qtr 1,January,18,0.0166461816416148,-1.9131638568761555,-0.8855734204895405,3
1978,Qtr 1,January,19,-0.0022097609720156397,-1.9130666889418726,-0.8855734204895405,3
1978,Qtr 1,January,20,-0.0017109729182177569,-1.9133961134857114,-0.8855734204895405,3
1978,Qtr 1,January,23,-0.013445131353762463,-1.9158362228223993,-0.8855734204895405,3
1978,Qtr 1,January,24,-0.0016372108053097634,-1.9180630523364148,-0.8855734204895405,3
1978,Qtr 1,January,25,0.0009861717315814422,-1.9200274535937027,-0.8855734204895405,3
1978,Qtr 1,January,26,-0.008605676476959201,-1.918943107458897,-0.8855734204895405,3
1978,Qtr 1,January,27,0.002076773662618603,-1.9181736123585136,-0.8855734204895405,3
1978,Qtr 1,January,30,0.02119103330504557,-1.9121877865402301,-0.8855734204895405,3
1978,Qtr 1,January,31,0.004630948787827993,-1.9084377143858422,-0.8855734204895405,3
1978,Qtr 1,February,1,0.019879139593427908,-1.9049176545978397,-0.8855734204895405,3
1978,Qtr 1,February,2,0.005932485210174088,-1.9050695691780557,-0.8855734204895405,3
1978,Qtr 1,February,3,-0.0024853603950792946,-1.9059819509616662,-0.8855734204895405,3
1978,Qtr 1,February,6,-0.0003438676604798907,-1.9056223492985254,-0.8855734204895405,3
1978,Qtr 1,February,7,0.013221474184688331,-1.9052393191036021,-0.8855734204895405,3
1978,Qtr 1,February,8,0.012179790170462335,-1.9033854905994905,-0.8855734204895405,3
1978,Qtr 1,February,9,-0.0038987820193175926,-1.9032771433278977,-0.8855734204895405,3
1978,Qtr 1,February,10,0.000986241964349932,-1.903752891499023,-0.8855734204895405,3
1978,Qtr 1,February,13,-0.0018361091761381898,-1.9023725985272055,-0.8855734204895405,3
1978,Qtr 1,February,14,-0.018320928398051328,-1.9054079340648107,-0.8855734204895405,3
1978,Qtr 1,February,15,-0.007019982735199104,-1.9068820430123745,-0.8855734204895405,3
1978,Qtr 1,February,16,-0.010480319891211787,-1.9065793967253328,-0.8855734204895405,3
1978,Qtr 1,February,17,-0.008923892413064682,-1.911715422490363,-0.8855734204895405,3
1978,Qtr 1,February,20,0,-0.281613723532508,-0.29519114016318015,1
1978,Qtr 1,February,21,-0.01166854111806559,-1.914727323242323,-0.8855734204895405,3
1978,Qtr 1,February,22,0.00603109288905368,-1.9120783572387772,-0.8855734204895405,3
1978,Qtr 1,February,23,0.004835734436712258,-1.90992188054913,-0.8855734204895405,3
1978,Qtr 1,February,24,0.018156132492500587,-1.9073589379855056,-0.8855734204895405,3
1978,Qtr 1,February,27,0.007184135038314277,-1.8966580996533757,-0.8855734204895405,3
1978,Qtr 1,February,28,-0.015003415802308684,-1.8971293628001196,-0.8855734204895405,3
1978,Qtr 1,March,1,-0.001082869383052687,-1.8984080692605603,-0.8855734204895405,3
1978,Qtr 1,March,2,0.005262978543001839,-1.8978820646049845,-0.8855734204895405,3
1978,Qtr 1,March,3,0.008416116634906823,-1.8950845989650875,-0.8855734204895405,3
1978,Qtr 1,March,6,-0.015873388827579493,-1.8999391401731134,-0.8855734204895405,3
1978,Qtr 1,March,7,0.01010138448738962,-1.8983432738862875,-0.8855734204895405,3
1978,Qtr 1,March,8,0.005403075708573235,-1.9000832041459255,-0.8855734204895405,3
1978,Qtr 1,March,9,0.0029021144380768638,-1.901423308123219,-0.8855734204895405,3
1978,Qtr 1,March,10,0.023488773307285937,-1.8968914870952533,-0.8855734204895405,3
1978,Qtr 1,March,13,0.014511223654721794,-1.8896828412288733,-0.8855734204895405,3
1978,Qtr 1,March,14,0.004290172541028814,-1.8901295048081117,-0.8855734204895405,3
1978,Qtr 1,March,15,0.0012049119699470978,-1.889142286739217,-0.8855734204895405,3
1978,Qtr 1,March,16,0.013760514889401998,-1.8867166873682377,-0.8855734204895405,3
1978,Qtr 1,March,17,0.011459077197402134,-1.8869981329502779,-0.8855734204895405,3
1978,Qtr 1,March,20,0.006405781703902158,-1.8889122546061599,-0.8855734204895405,3
1978,Qtr 1,March,21,-0.013494411689127905,-1.6284343779384518,-0.5903822803263603,3
1978,Qtr 1,March,22,-0.0011313807642467921,-1.8892975435621482,-0.8855734204895405,3
1978,Qtr 1,March,23,0.0002929275961378597,-1.8900759417056263,-0.8855734204895405,3
1978,Qtr 1,March,24,-0.0008164011360880519,-0.26193860637020894,-0.29519114016318015,1
1978,Qtr 1,March,27,0.004893281590315657,-1.8847411408348553,-0.8855734204895405,3
1978,Qtr 1,March,28,0.01839522212152178,-1.8794778732049688,-0.8855734204895405,3
1978,Qtr 1,March,29,0.01354228158080173,-1.8747874584718105,-0.8855734204895405,3
1978,Qtr 1,March,30,0.0004897971121218259,-1.8737444322755272,-0.8855734204895405,3
1978,Qtr 1,March,31,0.0049228392511380115,-1.86978663294649,-0.8855734204895405,3
1978,Qtr 2,April,3,-0.014333101891187527,-1.87225128478419,-0.8855734204895405,6
1978,Qtr 2,April,4,0.0164643819617718,-1.8664396418747655,-0.8855734204895405,6
1978,Qtr 2,April,5,0.02451598219008999,-1.8604694752810713,-0.8855734204895405,6
1978,Qtr 2,April,6,0.0014997934486327136,-1.8636042127219277,-0.8855734204895405,6
1978,Qtr 2,April,7,0.009073553322725192,-1.8647153649208825,-0.8855734204895405,6
1978,Qtr 2,April,10,0.002431510283514071,-1.8667579382289545,-0.8855734204895405,6
1978,Qtr 2,April,11,-0.005744954704624994,-1.8685738236568548,-0.8855734204895405,6
1978,Qtr 2,April,12,0.005880797390302894,-1.86691765729434,-0.8855734204895405,6
1978,Qtr 2,April,13,0.020094364062322567,-1.8660543688884612,-0.8855734204895405,6
1978,Qtr 2,April,14,0.03888580501748873,-1.8605197402529061,-0.8855734204895405,6
1978,Qtr 2,April,17,0.02747087859899655,-1.8549794822478385,-0.8855734204895405,6
1978,Qtr 2,April,18,-0.016124318196619858,-1.8567629082317114,-0.8855734204895405,6
1978,Qtr 2,April,19,0.009326702067854242,-1.8541575460548785,-0.8855734204895405,6
1978,Qtr 2,April,20,0.016880111112631546,-1.8543853456707575,-0.8855734204895405,6
1978,Qtr 2,April,21,-0.005769797215322114,-1.8595950348985308,-0.8855734204895405,6
1978,Qtr 2,April,24,0.018212783700435553,-1.8573313886735807,-0.8855734204895405,6
1978,Qtr 2,April,25,0.015677292911057128,-1.8559510317113503,-0.8855734204895405,6
1978,Qtr 2,April,26,0.008391441811519185,-1.8537152856414305,-0.8855734204895405,6
1978,Qtr 2,April,27,-0.014229746803674503,-1.8569985882725168,-0.8855734204895405,6
1978,Qtr 2,April,28,0.017733949104432156,-1.854350713679625,-0.8855734204895405,6
1978,Qtr 2,May,1,0.015091181738064119,-1.8538593394517164,-0.8855734204895405,6
1978,Qtr 2,May,2,-0.0004664857319716109,-1.8531423840539172,-0.8855734204895405,6
1978,Qtr 2,May,3,-0.007708399958983536,-1.6228516833454063,-0.5903822803263603,6
1978,Qtr 2,May,4,0.00008754263059729261,-1.622963361245398,-0.5903822803263603,6
1978,Qtr 2,May,5,0.013681166337375927,-1.6224384871987922,-0.5903822803263603,6
1978,Qtr 2,May,8,-0.006486765915875492,-1.855067674996258,-0.8855734204895405,6
1978,Qtr 2,May,9,-0.009953533560826622,-1.8593069196839833,-0.8855734204895405,6
1978,Qtr 2,May,10,0.00425949262624814,-1.8596653820274174,-0.8855734204895405,6
